year,selling_price,km_driven,fuel,seller_type,transmission,owner,seats,mileage_kmpl,engine_cc,max_power_bhp,manufacturer,age,log_km_driven,log_selling_price,selling_price_ugx_approx
2015,750000,40000,Petrol,Individual,Manual,First Owner,5.0,17.4,1497.0,117.3,Honda,6,10.596659732783579,13.527828485512494,33750000
2017,370000,40000,Petrol,Individual,Manual,First Owner,5.0,19.49,1198.0,67.04,Nissan,4,10.596659732783579,12.821258284620408,16650000
2013,320000,60000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,18.6,1197.0,85.8,Maruti,8,11.002116507732017,12.676076274775909,14400000
2013,420000,67000,Petrol,Individual,Manual,First Owner,5.0,18.6,1197.0,85.8,Maruti,8,11.112462823634855,12.948009990259552,18900000
2010,240000,60000,Petrol,Individual,Manual,Second Owner,5.0,17.5,1298.0,85.8,Maruti,11,11.002116507732017,12.388394202324129,10800000
2017,220000,60000,Petrol,Individual,Manual,First Owner,5.0,22.5,999.0,67.0,Datsun,4,11.002116507732017,12.301382825334498,9900000
2016,350000,30000,Petrol,Individual,Manual,First Owner,5.0,23.84,1199.0,84.0,Tata,5,10.308985993422082,12.765688433465597,15750000
2018,675000,40000,Diesel,Individual,Manual,First Owner,5.0,25.8,1498.0,98.6,Honda,3,10.596659732783579,13.422467969854667,30375000
2016,434999,50000,Petrol,Individual,Manual,Second Owner,5.0,18.16,1197.0,78.8,Toyota,5,10.819798284210286,12.983099011217604,19574955
2006,125000,200000,Petrol,Individual,Automatic,Third Owner,5.0,13.1,1997.0,141.1,Honda,15,12.206077645517674,11.736069016284437,5625000
2016,400000,14000,Petrol,Individual,Manual,Second Owner,6.0,18.15,1198.0,82.0,Mahindra,5,9.546884034617925,12.89921982609012,18000000
2015,425000,70000,Diesel,Individual,Manual,First Owner,9.0,13.58,2499.0,72.4,Chevrolet,6,11.156264806643742,12.959844447906553,19125000
2010,311000,94000,Diesel,Individual,Manual,Second Owner,5.0,21.1,1248.0,75.0,Maruti,11,11.451060699493427,12.647548191161372,13995000
2015,509999,197000,Diesel,Individual,Manual,First Owner,10.0,13.58,2499.0,72.4,Chevrolet,6,12.190964083849375,13.142164043914272,22949955
2015,530000,79000,Diesel,Individual,Manual,Second Owner,5.0,25.83,1498.0,99.0,Ford,6,11.277215789596893,13.180632285528304,23850000
2008,210000,120000,Diesel,Individual,Manual,Second Owner,5.0,18.7,1896.0,66.0,Skoda,13,11.695255355062795,12.254862809699606,9450000
2019,977000,30000,Diesel,Individual,Manual,First Owner,8.0,17.3,1497.0,121.0,Mahindra,2,10.308985993422082,13.79224193102492,43965000
2018,440000,20000,Petrol,Individual,Manual,First Owner,5.0,20.51,998.0,67.04,Maruti,3,9.90353755128617,12.994530005894443,19800000
2018,440000,17000,Petrol,Individual,Manual,First Owner,5.0,20.51,998.0,67.04,Maruti,3,9.741027444837728,12.994530005894443,19800000
2018,655000,20000,Petrol,Individual,Manual,First Owner,5.0,18.6,1197.0,81.83,Hyundai,3,9.90353755128617,13.39239051461739,29475000
2016,295000,60000,Petrol,Individual,Manual,First Owner,5.0,25.17,799.0,53.3,Renault,5,11.002116507732017,12.594730635321957,13275000
2018,655000,20000,Petrol,Individual,Manual,First Owner,5.0,18.6,1197.0,81.83,Hyundai,3,9.90353755128617,13.39239051461739,29475000
2007,65000,70000,Petrol,Individual,Manual,Third Owner,5.0,15.0,1086.0,66.6,Hyundai,14,11.156264806643742,11.082142548877775,2925000
2017,1200000,150000,Diesel,Individual,Manual,First Owner,7.0,17.6,2179.0,153.86,Tata,4,11.918397239722838,13.997832114758229,54000000
2017,1251000,35000,Diesel,Individual,Manual,First Owner,7.0,17.6,2179.0,153.86,Tata,4,10.463131911491967,14.039453789449048,56295000
2010,200000,60000,Diesel,Individual,Manual,First Owner,5.0,23.03,1396.0,69.0,Tata,11,11.002116507732017,12.206072645530174,9000000
2016,750000,40000,Diesel,Individual,Manual,First Owner,5.0,21.19,1396.0,88.73,Hyundai,5,10.596659732783579,13.527828485512494,33750000
2018,400000,60000,CNG,Individual,Manual,First Owner,5.0,26.6,998.0,58.16,Maruti,3,11.002116507732017,12.89921982609012,18000000
2017,475000,57000,Petrol,Individual,Manual,First Owner,5.0,17.8,1198.0,86.7,Honda,4,10.950824090522445,13.071070083016778,21375000
2012,110000,120000,Diesel,Individual,Manual,Second Owner,5.0,17.8,1405.0,70.0,Tata,9,11.695255355062795,11.608235644774552,4950000
2017,350000,30000,Petrol,Individual,Manual,First Owner,5.0,23.01,999.0,67.0,Renault,4,10.308985993422082,12.765688433465597,15750000
2016,450000,175000,Diesel,Individual,Manual,First Owner,5.0,23.4,1248.0,74.0,Maruti,5,12.07254696717504,13.017002861746503,20250000
2010,150000,90000,Diesel,Individual,Manual,First Owner,5.0,17.0,1405.0,70.0,Tata,11,11.407576060361786,11.918390573078392,6750000
2009,80000,110000,Diesel,Individual,Manual,Second Owner,5.0,17.2,1396.0,53.5,Tata,12,11.608244735642321,11.289781913656018,3600000
2015,430000,35000,Petrol,Individual,Manual,Second Owner,5.0,18.6,1197.0,81.83,Hyundai,6,10.463131911491967,12.971540487669746,19350000
2017,1450000,81000,Diesel,Individual,Manual,First Owner,7.0,13.68,2393.0,147.8,Toyota,4,11.302216779257382,14.187074114396758,65250000
2011,360000,100000,Diesel,Individual,Manual,First Owner,5.0,18.3,1991.0,147.9,Chevrolet,10,11.51293546492023,12.793859310432293,16200000
2017,1445000,60000,Diesel,Individual,Automatic,First Owner,7.0,17.6,2179.0,153.86,Tata,4,11.002116507732017,14.183619879528669,65025000
2016,670000,60000,Diesel,Individual,Manual,First Owner,5.0,26.0,1498.0,98.6,Honda,5,11.002116507732017,13.415032991367148,30150000
2016,2000000,70000,Petrol,Individual,Automatic,First Owner,5.0,13.7,1991.0,183.0,Mercedes-Benz,5,11.156264806643742,14.508657738524219,90000000
2015,440000,50000,Diesel,Individual,Manual,First Owner,5.0,25.8,1498.0,98.6,Honda,6,10.819798284210286,12.994530005894443,19800000
2012,254999,90000,Diesel,Individual,Manual,First Owner,5.0,23.0,1396.0,90.0,Hyundai,9,11.407576060361786,12.449014902564246,11474955
2018,530000,65000,Petrol,Individual,Manual,First Owner,7.0,19.02,1198.0,67.05,Datsun,3,11.082157933374816,13.180632285528304,23850000
2016,890000,40000,Diesel,Individual,Manual,Second Owner,7.0,16.0,1997.0,140.0,Mahindra,5,10.596659732783579,13.698976741708323,40050000
2013,280000,80000,Diesel,Individual,Manual,Second Owner,5.0,22.07,1199.0,73.9,Volkswagen,8,11.289794413577894,12.542544882151386,12600000
2017,725000,35000,Petrol,Individual,Automatic,First Owner,5.0,21.21,1197.0,81.8,Maruti,4,10.463131911491967,13.493926933836812,32625000
2016,700000,30000,Diesel,Individual,Manual,First Owner,7.0,18.49,1493.0,100.0,Mahindra,5,10.308985993422082,13.458835614025542,31500000
2007,90000,70000,Petrol,Individual,Manual,First Owner,5.0,18.2,998.0,67.1,Maruti,14,11.156264806643742,11.407564949312402,4050000
2015,287000,100000,Petrol,Individual,Manual,Second Owner,5.0,19.81,1086.0,68.05,Hyundai,6,11.51293546492023,12.567237494741757,12915000
2018,1380000,55000,Petrol,Individual,Automatic,First Owner,5.0,14.8,1591.0,121.3,Hyundai,3,10.915106645867503,14.137594057133388,62100000
2013,750000,80000,Diesel,Individual,Manual,Second Owner,7.0,12.99,2494.0,100.6,Toyota,8,11.289794413577894,13.527828485512494,33750000
2016,650000,40000,Petrol,Individual,Manual,First Owner,5.0,17.43,1396.0,105.5,Hyundai,5,10.596659732783579,13.38472764187182,29250000
2013,240000,108916,Petrol,Individual,Manual,Second Owner,5.0,20.51,998.0,67.04,Maruti,8,11.59834140325744,12.388394202324129,10800000
2013,290000,40000,Petrol,Individual,Manual,Second Owner,5.0,21.1,814.0,55.2,Hyundai,8,10.596659732783579,12.577636201962656,13050000
2014,229999,80000,Petrol,Individual,Manual,First Owner,5.0,21.1,814.0,55.2,Hyundai,7,11.289794413577894,12.345830240069793,10349955
2016,1000000,50000,Diesel,Individual,Manual,Second Owner,5.0,26.0,1498.0,98.6,Honda,5,10.819798284210286,13.815510557964274,45000000
2012,200000,90000,Petrol,Individual,Manual,Second Owner,5.0,17.92,1086.0,62.1,Hyundai,9,11.407576060361786,12.206072645530174,9000000
2004,90000,70000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,19.7,796.0,46.3,Maruti,17,11.156264806643742,11.407564949312402,4050000
2012,330000,90000,Diesel,Individual,Manual,First Owner,5.0,23.0,1396.0,90.0,Hyundai,9,11.407576060361786,12.706847933442663,14850000
2009,200000,70000,Diesel,Individual,Manual,First Owner,5.0,21.1,1248.0,73.9,Maruti,12,11.156264806643742,12.206072645530174,9000000
2018,420000,31000,Diesel,Individual,Manual,First Owner,6.0,25.32,1198.0,77.0,Mahindra,3,10.34177474101152,12.948009990259552,18900000
2009,260000,120000,Diesel,Individual,Manual,Second Owner,5.0,19.3,1248.0,73.9,Maruti,12,11.695255355062795,12.468436909997665,11700000
2016,590000,40000,Petrol,Individual,Manual,First Owner,5.0,18.6,1197.0,81.83,Hyundai,5,10.596659732783579,13.287877815881902,26550000
2015,545000,180000,Diesel,Individual,Manual,First Owner,5.0,25.2,1248.0,74.0,Maruti,6,12.100717685412471,13.208541073645382,24525000
2011,210000,90000,Petrol,Individual,Manual,Second Owner,5.0,18.9,998.0,67.1,Maruti,10,11.407576060361786,12.254862809699606,9450000
2008,185000,110000,Petrol,Individual,Manual,Second Owner,5.0,17.7,1497.0,78.0,Honda,13,11.608244735642321,12.128111104060462,8325000
2006,125000,59000,Petrol,Individual,Manual,Second Owner,5.0,18.9,998.0,67.1,Maruti,15,10.985309671896763,11.736069016284437,5625000
2014,280000,60000,Petrol,Individual,Manual,Second Owner,5.0,21.1,814.0,55.2,Hyundai,7,11.002116507732017,12.542544882151386,12600000
2005,98000,70000,Petrol,Individual,Manual,Second Owner,5.0,18.9,998.0,67.1,Maruti,16,11.156264806643742,11.49272275765271,4410000
2009,100000,190000,Diesel,Individual,Manual,First Owner,5.0,17.0,1405.0,71.0,Tata,12,12.154784614286667,11.512925464970229,4500000
2013,250000,180000,Diesel,Individual,Manual,First Owner,5.0,20.8,1461.0,64.1,Mahindra,8,12.100717685412471,12.429216196844383,11250000
2010,750000,150000,Diesel,Individual,Manual,Second Owner,7.0,11.5,2982.0,171.0,Toyota,11,11.918397239722838,13.527828485512494,33750000
2007,160000,130000,Diesel,Individual,Manual,Second Owner,5.0,16.52,1991.0,123.7,Chevrolet,14,11.775297421715827,11.982929094215963,7200000
2013,509999,120000,Diesel,Individual,Automatic,Second Owner,5.0,22.32,1582.0,126.3,Hyundai,8,11.695255355062795,13.142164043914272,22949955
2009,95000,80000,Diesel,Individual,Manual,Second Owner,5.0,17.88,1396.0,52.8,Tata,12,11.289794413577894,11.461632170582678,4275000
2014,525000,80000,Diesel,Individual,Manual,Second Owner,5.0,22.32,1582.0,126.32,Hyundai,7,11.289794413577894,13.17115354157376,23625000
2017,278000,20000,Petrol,Individual,Manual,First Owner,5.0,22.5,999.0,67.0,Datsun,4,9.90353755128617,12.535376392672774,12510000
1997,50000,60000,Petrol,Individual,Manual,Second Owner,4.0,16.1,796.0,37.0,Maruti,24,11.002116507732017,10.819778284410283,2250000
2011,254999,120000,Diesel,Individual,Manual,Third Owner,5.0,22.07,1199.0,73.9,Volkswagen,10,11.695255355062795,12.449014902564246,11474955
2019,675000,10000,Petrol,Individual,Manual,First Owner,5.0,21.21,1197.0,81.8,Maruti,2,9.210440366976517,13.422467969854667,30375000
2016,600000,147000,Diesel,Individual,Manual,Second Owner,5.0,26.59,1248.0,74.0,Maruti,5,11.898194668458823,13.304684934198283,27000000
2018,950000,51000,Diesel,Individual,Manual,First Owner,5.0,25.1,1248.0,88.5,Maruti,3,10.839600519357369,13.764217263576723,42750000
2007,229999,60000,Petrol,Individual,Manual,Third Owner,5.0,17.7,1497.0,78.0,Honda,14,11.002116507732017,12.345830240069793,10349955
2009,600000,220000,Diesel,Individual,Manual,First Owner,8.0,12.8,2494.0,102.0,Toyota,12,12.301387370778713,13.304684934198283,27000000
2017,330000,20000,Petrol,Individual,Manual,First Owner,5.0,24.7,796.0,47.3,Maruti,4,9.90353755128617,12.706847933442663,14850000
2017,350000,40000,Petrol,Individual,Manual,First Owner,5.0,23.95,998.0,67.05,Maruti,4,10.596659732783579,12.765688433465597,15750000
2016,560000,35000,Petrol,Individual,Manual,First Owner,5.0,16.2,1199.0,74.0,Volkswagen,5,10.463131911491967,13.235692062711331,25200000
2017,440000,30000,Petrol,Individual,Manual,First Owner,5.0,20.51,998.0,67.04,Maruti,4,10.308985993422082,12.994530005894443,19800000
2011,220000,90000,Petrol,Individual,Manual,Second Owner,5.0,19.0,998.0,66.1,Maruti,10,11.407576060361786,12.301382825334498,9900000
2017,750000,110000,Diesel,Individual,Manual,Second Owner,5.0,28.4,1248.0,74.02,Maruti,4,11.608244735642321,13.527828485512494,33750000
2015,800000,140000,Diesel,Individual,Manual,First Owner,7.0,15.1,2179.0,140.0,Mahindra,6,11.849404844423074,13.592367006650065,36000000
2007,59259,104000,Diesel,Individual,Manual,Second Owner,5.0,17.2,1396.0,53.5,Tata,14,11.552155793461898,10.98967294619611,2666655
2018,740000,9000,Petrol,Individual,Automatic,First Owner,5.0,21.4,1197.0,83.1,Maruti,3,9.105090961257085,13.514405465180353,33300000
2019,570000,19000,Petrol,Individual,Automatic,Second Owner,5.0,20.89,1197.0,81.8,Maruti,2,9.852246888342531,13.253391639810733,25650000
2017,430000,20000,Petrol,Individual,Automatic,First Owner,5.0,20.51,998.0,67.0,Maruti,4,9.90353755128617,12.971540487669746,19350000
2016,800000,70000,Diesel,Individual,Manual,First Owner,5.0,24.3,1248.0,88.5,Maruti,5,11.156264806643742,13.592367006650065,36000000
2015,450000,53000,Diesel,Individual,Manual,First Owner,5.0,24.0,1120.0,70.0,Hyundai,6,10.87806606028079,13.017002861746503,20250000
2013,420000,105000,Diesel,Individual,Manual,Second Owner,5.0,23.4,1248.0,74.0,Maruti,8,11.561725152903833,12.948009990259552,18900000
2015,750000,16000,Diesel,Individual,Manual,First Owner,7.0,18.06,2523.0,63.0,Mahindra,6,9.680406499268875,13.527828485512494,33750000
2019,780000,7200,Petrol,Individual,Manual,First Owner,5.0,21.1,998.0,100.5,Maruti,2,8.881975184248867,13.567049198665774,35100000
2011,320000,77000,Diesel,Individual,Manual,Second Owner,5.0,22.07,1199.0,73.9,Volkswagen,10,11.251573687764477,12.676076274775909,14400000
2017,690000,40000,Diesel,Individual,Manual,First Owner,6.0,25.32,1198.0,77.0,Mahindra,4,10.596659732783579,13.444446876573442,31050000
2012,375000,70000,Diesel,Individual,Manual,Second Owner,5.0,19.3,1248.0,73.9,Maruti,9,11.156264806643742,12.834681304952548,16875000
2017,620000,50000,Petrol,Individual,Manual,First Owner,5.0,18.12,1196.0,86.8,Ford,4,10.819798284210286,13.337474757021274,27900000
2015,300000,85000,LPG,Individual,Manual,First Owner,5.0,13.45,1086.0,62.1,Hyundai,6,11.350418300109132,12.611537753638338,13500000
2016,370000,58000,Petrol,Individual,Manual,Second Owner,7.0,15.37,1196.0,73.0,Maruti,5,10.968215530759236,12.821258284620408,16650000
2013,770000,85000,Diesel,Individual,Manual,First Owner,7.0,16.55,2498.0,105.0,Mahindra,8,11.350418300109132,13.554145793829866,34650000
2014,500000,65000,Petrol,Individual,Manual,First Owner,5.0,19.1,1197.0,81.86,Hyundai,7,11.082157933374816,13.122363377404328,22500000
2017,450000,120000,Diesel,Individual,Manual,First Owner,6.0,25.32,1198.0,77.0,Mahindra,4,11.695255355062795,13.017002861746503,20250000
2013,195000,50000,Petrol,Individual,Manual,Second Owner,5.0,17.92,1086.0,62.1,Hyundai,8,10.819798284210286,12.180754837545884,8775000
2018,472000,30000,Petrol,Individual,Automatic,First Owner,5.0,20.51,998.0,67.0,Maruti,3,10.308985993422082,13.064734264567692,21240000
2014,250000,58000,Petrol,Individual,Manual,Second Owner,5.0,23.95,998.0,67.05,Maruti,7,10.968215530759236,12.429216196844383,11250000
2011,165000,70000,Diesel,Individual,Manual,Second Owner,5.0,25.44,936.0,57.6,Chevrolet,10,11.156264806643742,12.013700752882718,7425000
2018,525000,110000,Diesel,Individual,Manual,Second Owner,5.0,20.65,1248.0,88.7,Tata,3,11.608244735642321,13.17115354157376,23625000
2003,145000,65000,Petrol,Individual,Manual,Third Owner,5.0,18.9,998.0,67.1,Maruti,18,11.082157933374816,11.884489021402711,6525000
2013,325000,100000,Diesel,Individual,Manual,First Owner,5.0,22.3,1248.0,88.8,Tata,8,11.51293546492023,12.691580461311874,14625000
2017,660000,60000,Diesel,Individual,Manual,Second Owner,7.0,16.5,1493.0,70.0,Mahindra,4,11.002116507732017,13.399995114002609,29700000
2014,310000,90000,Diesel,Individual,Manual,Second Owner,5.0,19.68,1399.0,67.0,Ford,7,11.407576060361786,12.644327576461329,13950000
2008,250000,200000,Diesel,Individual,Manual,First Owner,7.0,13.6,2523.0,63.0,Mahindra,13,12.206077645517674,12.429216196844383,11250000
2014,330000,100000,Diesel,Individual,Manual,Second Owner,5.0,19.68,1399.0,67.0,Ford,7,11.51293546492023,12.706847933442663,14850000
2012,250000,80000,Diesel,Individual,Manual,Second Owner,5.0,20.0,1399.0,68.0,Ford,9,11.289794413577894,12.429216196844383,11250000
2017,650000,60000,Diesel,Individual,Automatic,First Owner,7.0,17.45,1493.0,100.0,Mahindra,4,11.002116507732017,13.38472764187182,29250000
2016,305000,40000,Petrol,Individual,Manual,First Owner,5.0,23.95,998.0,67.05,Maruti,5,10.596659732783579,12.628067055589549,13725000
2015,600000,50000,Diesel,Individual,Manual,First Owner,5.0,26.21,1248.0,88.5,Maruti,6,10.819798284210286,13.304684934198283,27000000
2015,280000,110000,Petrol,Individual,Manual,First Owner,5.0,20.51,998.0,67.04,Maruti,6,11.608244735642321,12.542544882151386,12600000
2011,153000,50000,Diesel,Individual,Manual,Second Owner,5.0,23.57,1396.0,70.0,Tata,10,10.819798284210286,11.938193200374572,6885000
2018,700000,30000,Diesel,Individual,Manual,First Owner,7.0,18.49,1493.0,100.0,Mahindra,3,10.308985993422082,13.458835614025542,31500000
2017,325000,40000,Petrol,Individual,Manual,First Owner,5.0,25.17,799.0,53.3,Renault,4,10.596659732783579,12.691580461311874,14625000
2016,305000,40000,Petrol,Individual,Manual,First Owner,5.0,23.95,998.0,67.05,Maruti,5,10.596659732783579,12.628067055589549,13725000
2006,155000,70000,Petrol,Individual,Manual,Second Owner,4.0,16.1,796.0,37.0,Maruti,15,11.156264806643742,11.951180395901384,6975000
2012,235000,80000,Petrol,Individual,Manual,Third Owner,5.0,20.92,998.0,67.1,Maruti,9,11.289794413577894,12.367340793126296,10575000
2016,500000,15000,Petrol,Individual,Manual,First Owner,5.0,20.4,1197.0,81.8,Maruti,5,9.61587214452889,13.122363377404328,22500000
2004,120000,150000,Diesel,Individual,Manual,Second Owner,7.0,13.6,2523.0,63.0,Mahindra,17,11.918397239722838,11.695247021764184,5400000
2016,675000,88000,Diesel,Dealer,Automatic,First Owner,5.0,21.66,1498.0,103.52,Skoda,5,11.385103457032141,13.422467969854667,30375000
2014,950000,80000,Diesel,Dealer,Manual,First Owner,7.0,12.99,2494.0,100.6,Toyota,7,11.289794413577894,13.764217263576723,42750000
2018,1051000,59865,Diesel,Dealer,Manual,First Owner,7.0,15.1,2179.0,152.87,Mahindra,3,10.99986401026266,13.865252649859087,47295000
2016,591000,60000,Diesel,Dealer,Manual,First Owner,5.0,21.49,1498.0,108.5,Volkswagen,5,11.002116507732017,13.289571296388235,26595000
2015,585000,72000,Diesel,Dealer,Manual,First Owner,5.0,22.54,1396.0,88.73,Hyundai,6,11.184435286790631,13.279367126213993,26325000
2017,1025000,68140,Petrol,Dealer,Automatic,First Owner,5.0,18.0,1497.0,117.6,Honda,4,11.129334366775014,13.840203170554645,46125000
2014,450000,53190,Diesel,Dealer,Manual,First Owner,5.0,28.4,1248.0,74.0,Maruti,7,10.88164448808605,13.017002861746503,20250000
2014,484999,70100,Diesel,Dealer,Manual,First Owner,5.0,22.54,1396.0,88.73,Hyundai,7,11.157692338256169,13.091902108061824,21824955
2018,650000,47725,Diesel,Dealer,Manual,First Owner,5.0,27.3,1498.0,98.6,Honda,3,10.773231601753162,13.38472764187182,29250000
2014,434999,70195,Diesel,Dealer,Manual,Second Owner,5.0,28.4,1248.0,74.02,Maruti,7,11.159046608333497,12.983099011217604,19574955
2011,195000,77395,Diesel,Dealer,Manual,Second Owner,5.0,20.0,1399.0,68.0,Ford,10,11.256690378655819,12.180754837545884,8775000
2019,1000000,17000,Diesel,Dealer,Manual,First Owner,8.0,17.3,1497.0,121.0,Mahindra,2,9.741027444837728,13.815510557964274,45000000
2013,650000,64000,Diesel,Dealer,Automatic,First Owner,5.0,14.62,1498.0,113.42,Hyundai,8,11.06665398721974,13.38472764187182,29250000
2014,190000,74321,Diesel,Dealer,Manual,First Owner,5.0,25.44,936.0,56.3,Chevrolet,7,11.216162283782255,12.154779351142624,8550000
2013,409999,80235,Diesel,Dealer,Manual,Second Owner,5.0,28.4,1248.0,74.02,Maruti,8,11.292727570944589,12.923909999653127,18449955
2016,1050000,77150,Diesel,Dealer,Automatic,First Owner,5.0,17.01,1582.0,126.2,Hyundai,5,11.253519819470103,13.864300722133706,47250000
2015,651000,69000,Diesel,Dealer,Automatic,First Owner,5.0,22.15,1498.0,108.6,Volkswagen,6,11.141876276228,13.386264921190707,29295000
2015,650000,57000,Diesel,Dealer,Manual,First Owner,5.0,23.65,1248.0,88.5,Maruti,6,10.950824090522445,13.38472764187182,29250000
2017,750000,89000,Diesel,Dealer,Manual,First Owner,5.0,21.14,1498.0,103.6,Skoda,4,11.39640288460621,13.527828485512494,33750000
2012,799000,61100,Diesel,Dealer,Automatic,First Owner,5.0,14.3,1968.0,140.0,Volkswagen,9,11.020283511637867,13.591116224748411,35955000
2010,355000,116000,Diesel,Individual,Manual,First Owner,5.0,18.7,1896.0,66.0,Skoda,11,11.661354090741,12.779873068457553,15975000
2015,600000,80000,Diesel,Individual,Manual,First Owner,5.0,23.9,1582.0,126.32,Hyundai,6,11.289794413577894,13.304684934198283,27000000
2018,685000,26000,Diesel,Individual,Manual,First Owner,5.0,28.4,1248.0,74.0,Maruti,3,10.165890277802454,13.437174117244362,30825000
2018,509999,100000,Diesel,Individual,Manual,First Owner,5.0,28.4,1248.0,74.0,Maruti,3,11.51293546492023,13.142164043914272,22949955
2012,150000,82300,CNG,Individual,Manual,Second Owner,5.0,26.83,796.0,38.4,Maruti,9,11.31813853725963,11.918390573078392,6750000
2017,650000,82050,Diesel,Individual,Manual,First Owner,5.0,19.3,1248.0,73.9,Maruti,4,11.3150962841344,13.38472764187182,29250000
2012,675000,120000,Diesel,Individual,Manual,Second Owner,7.0,15.1,2179.0,140.0,Mahindra,9,11.695255355062795,13.422467969854667,30375000
2018,319000,30000,Petrol,Individual,Automatic,First Owner,5.0,24.04,999.0,67.0,Renault,3,10.308985993422082,12.672946381766982,14355000
2019,640000,6000,Petrol,Individual,Manual,First Owner,5.0,19.5,1199.0,88.76,Honda,2,8.699681400989514,13.369223455335854,28800000
2017,650000,30000,Petrol,Individual,Manual,First Owner,5.0,18.6,1197.0,81.83,Hyundai,4,10.308985993422082,13.38472764187182,29250000
2015,650000,70000,Diesel,Individual,Manual,First Owner,7.0,20.77,1248.0,88.76,Maruti,6,11.156264806643742,13.38472764187182,29250000
2010,155000,70000,CNG,Individual,Manual,Second Owner,5.0,26.83,796.0,38.4,Maruti,11,11.156264806643742,11.951180395901384,6975000
2015,650000,70000,Diesel,Individual,Manual,First Owner,7.0,20.77,1248.0,88.76,Maruti,6,11.156264806643742,13.38472764187182,29250000
2008,175000,120000,Diesel,Individual,Manual,First Owner,5.0,17.8,1248.0,75.0,Maruti,13,11.695255355062795,12.072541252905651,7875000
2014,375000,76000,Diesel,Individual,Manual,Third Owner,5.0,24.0,1120.0,70.0,Hyundai,7,11.23850177707664,12.834681304952548,16875000
2014,430000,80000,Diesel,Individual,Manual,Second Owner,5.0,24.0,1120.0,70.0,Hyundai,7,11.289794413577894,12.971540487669746,19350000
2008,65000,110000,Diesel,Individual,Manual,Second Owner,5.0,17.2,1396.0,53.5,Tata,13,11.608244735642321,11.082142548877775,2925000
2009,150000,70000,Petrol,Individual,Manual,Third Owner,5.0,13.2,1495.0,94.0,Hyundai,12,11.156264806643742,11.918390573078392,6750000
2019,620000,13000,Petrol,Individual,Manual,First Owner,5.0,17.19,1197.0,81.86,Hyundai,2,9.472781556562168,13.337474757021274,27900000
2013,250000,60000,Petrol,Individual,Manual,Second Owner,5.0,14.09,1596.0,99.6,Ford,8,11.002116507732017,12.429216196844383,11250000
2011,275000,165000,Diesel,Individual,Manual,First Owner,5.0,21.1,1248.0,73.9,Maruti,10,12.013706813470414,12.524526376648708,12375000
2013,454000,120000,Diesel,Individual,Manual,Second Owner,10.0,13.58,2499.0,72.4,Chevrolet,8,11.695255355062795,13.025852477023484,20430000
2017,600000,30000,Diesel,Individual,Manual,Second Owner,7.0,18.49,1493.0,100.0,Mahindra,4,10.308985993422082,13.304684934198283,27000000
2011,400000,100000,Diesel,Individual,Manual,Second Owner,5.0,20.54,1598.0,103.6,Volkswagen,10,11.51293546492023,12.89921982609012,18000000
2007,180000,187000,Diesel,Individual,Manual,Second Owner,5.0,19.2,1461.0,65.0,Mahindra,14,12.138869243416009,12.100712129872347,8100000
2016,750000,70000,Diesel,Individual,Manual,First Owner,5.0,24.3,1248.0,88.5,Maruti,5,11.156264806643742,13.527828485512494,33750000
2016,500000,40000,Petrol,Individual,Manual,First Owner,5.0,20.4,1197.0,81.8,Maruti,5,10.596659732783579,13.122363377404328,22500000
2017,2825000,22000,Diesel,Dealer,Automatic,First Owner,5.0,15.73,1968.0,174.33,Audi,4,9.99884318585288,14.854018922562679,127125000
2020,2125000,5500,Diesel,Dealer,Manual,First Owner,5.0,26.8,1597.0,118.0,Honda,1,8.612685172875459,14.569282360340654,95625000
2018,3350000,18000,Diesel,Dealer,Automatic,First Owner,5.0,19.62,1998.0,190.0,BMW,3,9.798182590890704,15.02447090380125,150750000
2019,840000,1500,Petrol,Individual,Automatic,First Owner,5.0,18.2,1199.0,88.7,Honda,2,7.313886831633462,13.641157170819497,37800000
2015,1000000,46000,Diesel,Individual,Manual,First Owner,7.0,24.5,1498.0,98.6,Honda,6,10.736418414365376,13.815510557964274,45000000
2017,740000,24400,Diesel,Individual,Manual,First Owner,5.0,27.39,1248.0,74.0,Maruti,4,10.102379394048045,13.514405465180353,33300000
2018,1290000,29899,Diesel,Dealer,Automatic,First Owner,5.0,22.15,1498.0,108.6,Volkswagen,3,10.305613759378778,14.070152776337855,58050000
2018,1800000,20000,Diesel,Dealer,Automatic,First Owner,8.0,11.36,2755.0,171.5,Toyota,3,9.90353755128617,14.403297222866392,81000000
2020,775000,2000,Petrol,Dealer,Manual,First Owner,5.0,20.7,1197.0,81.86,Hyundai,1,7.601402334583733,13.560618308335483,34875000
2017,695000,34000,Diesel,Dealer,Manual,First Owner,8.0,21.04,1461.0,83.8,Renault,4,10.434145214930487,13.45166712454693,31275000
2018,730000,31000,Petrol,Dealer,Automatic,First Owner,5.0,17.4,1197.0,81.86,Hyundai,3,10.34177474101152,13.500799813124575,32850000
2016,1295000,46000,Diesel,Dealer,Automatic,Second Owner,7.0,11.45,2776.0,197.2,Chevrolet,5,10.736418414365376,14.074021253115776,58275000
2016,1160000,121000,Diesel,Dealer,Automatic,First Owner,7.0,12.08,2999.0,161.0,Isuzu,5,11.703554089007538,13.963930563082547,52200000
